Input Sample,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Pearson Correlation,RMSE
GSM1706901,0,0.033483732376501,0,0.1563430714491,0.045595682695624,0,0.025278466852225,0,0,0.062382699589433,0.029638709925336,0,0,0,0,0.017842070564712,0,0,0.022327174200631,0,0.0047353856322904,0.60237300671415,0,0.8111307691058884,0.9232449462702037
GSM1706902,0.017281264537659,0.007565843094381,0,0.12946900003048,0.054386897486087,0.04577478634982,0.03783289189488,0,0,0.11697157377187,0.042087964939819,0,0.012840517663565,0,0,0.017994109029149,0,0,0.015134841818853,0,0.01018760959998,0.49247269978346,0,0.7832564045550555,0.8954429717420034
GSM1706903,0.0057963498118889,0.021340463654455,0,0.15947580241991,0.077266279697988,0,0.062033607574472,0,0,0.034238289870958,0.095984220521524,0,0.015805522635368,0,0,0.022288124283526,0,0.0019283237875146,0.012236973429518,0,0,0.49160604231287,0,0.7657059672195871,0.8848906234365082
GSM1706904,0,0.065961057445118,0,0.29267357145918,0,0,0.042534639703598,0,0,0,0.063945474545476,0,0.028906262789649,0,0,0.026956658357677,0,0,0.0177037147511,0,0.0080699720281844,0.45324864892001,0,0.7477612411791648,1.0349443937357283
GSM1706905,0.088969334033693,0.0089196845138483,0.0014871267731233,0.29270968497456,0.035637054178913,0,0.041713593183967,0,0,0.021292584984946,0.081623295036574,0,0,0,0,0.037319418389127,0,0,0.012237588450469,0,0,0.37809063548078,0,0.7597865964935665,0.8118490057212594
GSM1706906,0,0.015988195162029,0,0.2285069693535,0,0,0.052341330284902,0,0,0,0.096418398417102,0,0.040920081030579,0,0,0.016164054465104,0,0,0.033802884534418,0,0.0014591315237888,0.51439895522857,0,0.7964951631789335,0.8826769119570866
GSM1706907,0.059489523954021,0,0,0.31105741876411,0.0048450276397721,0,0.034358059690793,0,0,0,0.06351434364346,0,0.1415561189853,0,0,0.0048543833562055,0,0.0011193072702274,0.014946487638499,0,0,0.36425932905761,0,0.7512086650357924,0.8847844386253982
GSM1706908,0.029768250425629,0,0,0.28512409779535,0,0,0.037336333097016,0,0,0.02171396448825,0.10531897372224,0,0.016431650285918,0,0,0.017867623173142,0,0.001,0.0091309674021683,0,0.010110208111894,0.46620976382579,0,0.7874484435521492,0.9952008026583669
GSM1706909,0,0.024284987330296,0,0.34976073463731,0,0,0.07451959243851,0,0,0.054582701675957,0.11221121378689,0,0.05810911283067,0,0,0.01949157035377,0,0,0.016117184868044,0,0.0080412002849532,0.2828817017936,0,0.7163829696548147,0.9769523736111304
GSM1706910,0,0.02921475486633,0,0.12960975546948,0.043993243725786,0,0.052698367577183,0,0,0.11941013799767,0.11426755516686,0,0.054111744021232,0,0,0.0055131738160646,0,0,0.015970756694886,0,0,0.43521051066451,0,0.7896346112250218,0.8011760183747517
GSM1706911,0.033139816997067,0.014344838851817,0,0.24638387238733,0.048550033196298,0,0.027836852248284,0,0,0.0454977442615,0.091404729453788,0,0,0,0,0.022239537385192,0,0,0.023073704735401,0,0,0.44752887048333,0,0.7644902752860235,0.891405340926035
GSM1706912,0.004370780704967,0.0048854851229498,0,0.23739923561662,0.0008,0,0.017842474851765,0,0,0,0.14091948036194,0,0.10021909044482,0,0,0.010280822927034,0,0,0.019204636071727,0,0,0.46404644423347,0,0.761937269579191,0.9631384005849052
GSM1706913,0.053954843081335,0,0,0.1545388707594,0,0,0.045171006242384,0,0,0.036907689514409,0.14238326115647,0,0.014665347654041,0,0,0.034037234548893,0,0.0043877718174748,0.0013451589344412,0,0,0.51260881629115,0,0.7833010722571642,0.9624924620956071
GSM1706914,0.019025113331231,0.010183812626557,0,0.19762910382731,0.0008,0,0.068310539473728,0,0,0.035801076624231,0.14929517722763,0,0.073237186269353,0,0,0.021409709115727,0,0.0010765213472973,0.020317623170171,0,0,0.40293643649788,0,0.7739545211854706,0.9061904330147358
GSM1706915,0.017652059710543,0.0053621014145063,0,0.27383453403963,0.056583143793912,0,0.064328812906173,0,0,0,0.17562587301964,0,0.0013537033010082,0,0,0.02679535158239,0,0,0.015930465740869,0,0.021061546222343,0.34147240826899,0,0.7496601883613796,0.7943729941429022
GSM1706916,0.042987538589709,0,0,0.16679641872725,0.034860180855657,0,0.031565712482187,0,0,0,0.092620789256194,0,0.018339526731613,0,0,0.027784957048009,0,0,0.011058788819362,0,0,0.57398608749002,0,0.8020823422275535,0.9929444787300193
GSM1706917,0.019926676033585,0.014089388909761,0,0.30456824687217,0,0,0.053241271619043,0.0055416633743791,0,0.083531824059769,0.016273725867961,0,0.013750365740303,0,0,0.010909800344171,0,0,0.010117129042539,0,0,0.46804990813632,0,0.7805596484361302,0.8754195810394046
GSM1706918,0.025551749219009,0,0,0.20264388929502,0.0046704772566659,0,0.072899557137733,0,0,0.067405248796077,0.049721327792401,0,0,0,0,0.0067712666928396,0.0007,0.0007,0.047611026889893,0,0.016766270725498,0.50453801420822,0,0.800844000521927,0.8545769824765629
GSM1706919,0.017352356115366,0.0006,0,0.1536194993156,0.024517607160218,0.02487905840222,0.061413843828834,0,0,0.050322648653134,0.063432815934694,0,0.019263507813676,0,0,0.016174704520806,0,0.0030445420241485,0.015576890999373,0,0,0.54975586056227,0,0.7989054153953621,0.9258485270295547
GSM1706920,0.0042680191347458,0.014163351630861,0,0.2714541397381,0.0275460159978,0,0.092691158227555,0,0,0.027277370211654,0.15413944812152,0,0.024475434521166,0,0,0.028259087490284,0.0005,0,0.012173651605536,0,0.017079685762436,0.32593198735448,0,0.7607797340139294,0.7448425878531846
GSM1706921,0,0.03848534274859,0,0.085653767412607,0.12324382383005,0.029408096817178,0.024785214467577,0,0,0.068835072170312,0,0.0021507847216687,0,0,0,0.036940824644722,0.006100653911351,0,0.055234646689035,0,0.036691356111286,0.49247041647563,0,0.7760480226997045,0.7595635784972775
GSM1706922,0.0059061761734066,0.012050421657292,0,0.22003769808878,0.027046475013295,0,0.076231416128921,0,0,0.010350255608188,0.097297267766234,0,0,0,0,0.052723441780651,0,0.0070643922601572,0.010329093114498,0,0.011922777153008,0.46904058525557,0,0.7725294869332191,0.8479126028478732
GSM1706923,0,0.039081631270853,0,0.062958730188825,0.089285790324657,0,0.055986098343122,0,0,0.012394091600413,0.0350273138684,0,0,0,0,0.024327257033792,0,0,0.021427899236406,0,0.01834021407204,0.64117097406149,0,0.8140116938461407,0.9606047529191023
GSM1706924,0.045230325171755,0,0,0.17312080594995,0.0656411773807,0,0.048440006645412,0,0,0.047084475591607,0.059112916363403,0,0,0,0,0.022588385721626,0,0,0.020505444484638,0,0.0020692409699165,0.51620722172099,0,0.7938560235757598,0.8466706722766345
GSM1706925,0,0.017194879407549,0,0.022369595277256,0.11675120957058,0.044762434697784,0.023033069904603,0,0,0.057210898875263,0.015632771707905,0,0.010634951727258,0,0,0.016088861480434,0,0.0033751776196322,0.055494699001637,0,0,0.61745145073009,0,0.7991591078607803,0.8597625521650446
GSM1706926,0,0.033333465253359,0,0.045297938438351,0.094910421391241,0.061312787703732,0.044374833716744,0,0,0.1481586915015,0.03305948827341,0,0,0,0,0.0021035249581901,0,0.0012332798130976,0.039503924469101,0,0.0018817782547972,0.49482986622648,0,0.7567316804985157,0.8250605442518161
GSM1706927,0,0.027770123722339,0,0.26088713386887,0,0,0.059928759092241,0,0,0.0017980263321664,0.10175557611805,0,0.043733400150307,0,0,0.024568536114231,0,0,0.01388257854317,0,0,0.46567586605863,0,0.7798589617328496,0.8175554629385386
GSM1706928,0,0.013870694630537,0,0.11381041791028,0.036061527387254,0,0.035350618225945,0,0,0.01375588452899,0.06822237960246,0,0.036961775898232,0,0,0.011285543480158,0,0,0.030524332136808,0,0,0.64015682619933,0,0.8134550099792738,0.83838059880218
GSM1706929,0.03686028030528,0,0,0.15828924250959,0.078881235216625,0,0.062198531249544,0,0,0.083973169637285,0.033572126702165,0,0.0044617570863472,0,0,0.011733261743914,0,0.0015205622900154,0.021062874199732,0,0,0.5074469590595,0,0.7668339977686995,0.8769808665726301
GSM1706930,0,0.00790205880719,0,0.10057235216014,0.02203731320562,0,0.043577279034462,0,0,0.010892887469904,0.10949662985631,0,0.039997381191423,0,0,0.010266054277117,0,0.0025953180588542,0.012896227457987,0,0,0.639766498481,0,0.8086631419942091,0.9450007162769202
GSM1706931,0.033039975511511,0,0,0.17651933053365,0.03482565620683,0,0.051846350847379,0,0,0,0.07346944352479,0,0.056588055770901,0,0,0.013036199385722,0,0,0.022054519780445,0,0,0.53862046843878,0,0.8170424903911516,0.886247922047425
GSM1706932,0.064695077716217,0,0,0.07295456911646,0.065669239223974,0,0.045765613982213,0,0,0.056317932386685,0.085382411302971,0,0.014296322597377,0,0,0.011709275071358,0,0,0.025413592928129,0,0.0023532872588752,0.55544267841574,0,0.8127740390854318,0.9508733856911971
